,name,date,code,market_name,market_key,v_kobo,kessan,p_kari,p_uri,bb,koutou,content
1432,株式会社イデアインターナショナル,2008/07/28,3140,ヘラクレス,東海東京証券,105000,6,"2,600円 - 2,750円",2750,2008/07/08 - 2008/07/14,+42.18,ライフスタイル商品（家電・化粧品・時計・文具・雑貨等）の企画開発・販売
1433,株式会社イナリサーチ,2008/06/25,2176,ＪＱ,日興シティグループ,6100,3,"160,000円 - 180,000円",180000,2008/06/10 - 2008/06/16,+66.66,医薬品非臨床試験受託、食品試験受託及び脱臭装置の設計・販売
1434,プライムワークス株式会社,2008/05/23,3627,マザーズ,新光証券,4000,2,"200,000円 - 230,000円",230000,2008/05/09 - 2008/05/14,+160.86,携帯電話、インターネット向けのコンテンツ、ソフトウェア、サービスの開発
1435,株式会社アールテック・ウエノ,2008/04/09,4573,ヘラクレス,三菱UFJ証券,2415,3,"460,000円 - 500,000円",500000,2008/03/25 - 2008/03/28,+42.00,眼科及び皮膚科等の局所疾患を中心とする医薬品の研究開発、製造、販売プロモーション及び医薬品の研究開発支援サービス
1436,株式会社ゲオエステート,2008/03/27,3260,名証セ,東海東京証券,345000,2,630円 - 670円,650,2008/03/07 - 2008/03/13,-16.92,不動産コーディネート＆マネジメント事業（不動産の企画開発・販売）
1437,テックファーム株式会社,2008/03/27,3625,ヘラクレス,ＳＭＢＣフレンド証券,4000,7,"65,000円 - 80,000円",80000,2008/03/07 - 2008/03/13,+88.75,モバイルアプリケーションから分散サーバネットワークまで幅広い協調型システムの企画・設計・開発・運用
1438,株式会社物語コーポレーション,2008/03/26,3097,ＪＱ,大和証券SMBC,302400,6,"1,900円 - 2,100円",2000,2008/03/07 - 2008/03/13,-10.15,焼肉、専門店（和食、お好み焼）及び中華にかかる飲食店舗の運営及びフランチャイズシステムの管理・運営事業
1439,株式会社ＴＡＩＹＯ ,2008/03/26,6252,東証２部,野村證券,11871000,3,150円 - 160円,150,2008/03/07 - 2008/03/13,-6.66,油圧・空気圧機器、機械・装置の製造販売 
1440,カルナバイオサイエンス株式会社,2008/03/25,4572,NEO,三菱UFJ証券,10000,12,"100,000円 - 110,000円",110000,2008/03/06 - 2008/03/11,-9.72,キナーゼ阻害薬の創薬基盤技術を用いた、製品・サービスの販売（創薬支援）及び医薬品の研究・開発（創薬）
1441,株式会社オーシャンシステム,2008/03/19,3096,ＪＱ,新光証券,2000000,3,400円 - 480円,400,2008/03/04 - 2008/03/10,-10.00,家庭用・業務用の食料品スーパーを展開する小売事業、弁当給食事業、宅配事業、旅館事業
1442,株式会社グローバル住販,2008/03/19,3259,ＪＱ,みずほインベスターズ,4700,6,"108,000円 - 128,000円",108000,2008/02/29 - 2008/03/06,-27.77,不動産の販売代理、企画開発分譲等
1443,ビリングシステム株式会社,2008/03/19,3623,マザーズ,野村證券,2300,12,"110,000円 - 130,000円",130000,2008/03/03 - 2008/03/07,+56.92,ASP形式による決済サービスの提供及びコンサルティング
1444,アクセルマーク株式会社,2008/03/18,3624,マザーズ,新光証券,6000,9,"150,000円 - 170,000円",170000,2008/03/03 - 2008/03/07,+38.23,携帯電話向けコンテンツの配信及びモバイル・インターネット広告の企画、制作、販売
1445,【取消】常和ホールディングス株式会社,2008/03/17,3258,東証２部,新光証券,200000,3,"15,000円 - 1,720円",2008/03/0,2008/02/28 - 2008/03/05,--,オフィスビル事業、ビジネスホテル事業等を展開するグループ持株会社 
1446,株式会社エス・エム・エス ,2008/03/13,2175,マザーズ,新光証券,2400,3,"210,000円 - 230,000円",230000,2008/02/27 - 2008/03/04,+95.65,インターネットを通じた、介護・医療業界向けの人材紹介事業、求人広告事業など 
1447,ネットイヤーグループ株式会社,2008/03/06,3622,マザーズ,大和証券SMBC,12328,3,"30,000円 - 32,000円",32000,2008/02/19 - 2008/02/25,+212.50,インターネット技術を活用したマーケティング業務の支援事業等
1448,ナノキャリア株式会社,2008/03/05,4571,マザーズ,野村證券,37950,3,"20,000円 - 23,000円",20000,2008/02/18 - 2008/02/22,+35.00,ナノテクノロジーによる抗がん剤等、医薬品の研究・開発
1449,株式会社博展,2008/02/29,2173,ヘラクレス,みずほインベスターズ,5400,3,"80,000円 - 95,000円",95000,2008/02/08 - 2008/02/15,+37.89,展示会、イベント、映像等の企画・制作等
1450,株式会社セブン銀行,2008/02/29,8410,ＪＱ,野村證券、日興シティグループ、モルガン・スタンレー証券,301400,3,"120,000円 - 140,000円",140000,2008/02/08 - 2008/02/20,+20.00,ＡＴＭ事業及び金融サービス事業
1451,株式会社　モリモト,2008/02/27,8899,東証２部,大和証券SMBC,4370000,3,"3,400円 - 4,000円",3400,2008/02/08 - 2008/02/15,-5.58,分譲マンションの企画・販売及び賃貸物件の開発等
1452,大西電気株式会社,2008/02/26,3095,ＪＱ,大和証券SMBC,460000,3,"900円 - 1,000円",1000,2008/02/07 - 2008/02/14,+21.10,電気・電子関連部材を扱う商社
1453,株式会社インサイト,2008/02/20,2172,アンビシャス,ディー・ブレイン証券,100000,6,"800円 - 1,000円",1000,2008/01/30 - 2008/02/05,-23.00,広告・プロモーションの調査・企画・制作及び最適なメディア活動をプロデュースする広告業
1454,株式会社スーパーバリュー,2008/02/15,3094,ＪＱ,大和証券SMBC,420000,2,"1,600円 - 2,000円",2000,2008/01/30 - 2008/02/05,-26.00,食品スーパーとホームセンターを併設した複合型小売店舗の展開
1455,【取消】ＭＩＤ都市開発株式会社,2008/02/14,3256,東証２部,野村證券,62000000,3,2008/01/24,2008/02/0,2008/01/28 - 2008/02/01,--,ビル事業、住宅事業を中心とする総合不動産事業
1456,東洋ドライルーブ株式会社,2008/02/14,4976,ＪＱ,みずほインベスターズ,300000,6,"2,200円 - 2,500円",2500,2008/01/25 - 2008/01/31,-28.00,ドライルーブ製品（固体被膜潤滑剤）の開発、製造販売及びコーティング加工事業
1457,ニホンフラッシュ株式会社,2008/02/13,7820,東証２部,大和証券SMBC,1380000,3,720円 - 800円,800,2008/01/25 - 2008/01/31,-7.50,室内ドア、収納ボックス及び化粧造作材等の内装システム部材及びプレカット部材の製造、販売
1458,株式会社デジタルハーツ ,2008/02/01,3620,マザーズ,三菱UFJ証券,4025,3,"160,000円 - 185,000円",185000,2008/01/17 - 2008/01/22,+132.43,家庭用ゲームソフト等のソフトウェア全般の不具合検出サービス等
1459,一建設株式会社,2009/12/25,3268,ＪＱ,三菱UFJ証券,5000000,1,"2,100円 - 2,300円",2300,2009/12/08 - 2009/12/14,0,戸建分譲、マンション分譲、土地分譲、請負工事及びその他付随業務
1460,ヤーマン株式会社,2009/12/24,6630,ＪＱ,三菱UFJ証券,770000,4,"3,300円 - 3,700円",3700,2009/12/08 - 2009/12/11,+13.51,家庭用美容健康機器の研究・開発、製造及び仕入販売、化粧品の仕入販売、生活雑貨等の仕入販売並びに先端電子機器の輸入販売
1461,日本海洋掘削株式会社,2009/12/17,1606,東証１部,三菱UFJ証券,2000000,3,"3,600円 - 3,800円",3800,2009/12/01 - 2009/12/07,+31.57,石油・天然ガスの探鉱・開発に関する海洋坑井掘削及び海洋掘削技術を応用したエンジニアリングサービス
1462,株式会社エフオーアイ ,2009/11/20,6253,マザーズ,みずほインベスターズ,9111400,3,800円 - 850円,850,2009/11/04 - 2009/11/10,-9.41,半導体製造装置の製品開発、製造、販売
1463,株式会社デ・ウエスタン・セラピテクス研究所,2009/10/23,4576,NEO,野村證券,4319700,12,280円 - 290円,290,2009/10/05 - 2009/10/09,+8.62,医薬品の研究開発
1464,株式会社キャンバス,2009/09/17,4575,マザーズ,三菱UFJ証券,736000,6,"1,900円 - 2,100円",2100,2009/08/31 - 2009/09/04,+77.61,抗癌剤の研究・開発
1465,株式会社三菱総合研究所,2009/09/14,3636,東証２部,三菱UFJ証券,3000000,9,"2,000円 - 2,200円",2200,2009/08/25 - 2009/09/01,+45.45,シンクタンク・コンサルティング事業及びＩＴソリューション事業
1466,株式会社シーボン,2009/09/11,4926,ＪＱ,大和証券SMBC,1060800,3,"1,660円 - 1,860円",1860,2009/08/26 - 2009/09/01,-1.61,スキンケア製品（洗顔料・クレンジング等のベーシック製品及び美容液・クリーム等のスペシャル製品等）を中心とする化粧品及び医薬部外品の製造販売
1467,SHO-BI株式会社,2009/09/11,7819,ＪＱ,みずほインベスターズ,2050000,9,360円 - 380円,380,2009/08/26 - 2009/09/01,+89.47,化粧雑貨、服飾雑貨及びキャラクター雑貨等の商品の小売業者、卸売業者等への販売
1468,クックパッド株式会社,2009/07/17,2193,マザーズ,野村證券,327000,4,"8,500円 - 9,500円",9500,2009/06/30 - 2009/07/06,+101.05,料理レシピ投稿・検索サイトの運営、企業向けマーケティング支援サービス及び有料会員サービスの提供
1469,八洲電機株式会社,2009/06/25,3153,東証２部,大和証券SMBC,1365000,3,200円 - 250円,250,2009/06/09 - 2009/06/15,+120.00,電気機器、電子情報機器等の販売及びシステム工事等
1470,　常和ホールディングス株式会社,2009/06/23,3258,東証２部,みずほ証券,2300000,3,"1,540円 - 1,720円",1720,2009/06/04 - 2009/06/10,+2.32,オフィスビル事業、ビジネスホテル事業等を展開するグループ持株会社
1471,株式会社ソケッツ,2009/04/02,3634,マザーズ,野村證券,195500,3,"4,000円 - 4,400円",4400,2009/03/13 - 2009/03/19,+81.81,モバイルインターネットを活用したアプリケーション、データベース等の開発 
1472,テラ株式会社,2009/03/26,2191,NEO,新光証券,2000000,12,290円 - 310円,310,2009/03/10 - 2009/03/16,-3.22,樹状細胞ワクチン療法を中心に、化学療法、放射線療法等を組み合わせた当社の独自技術である「アイマックスがん治療」の技術・ノウハウの医療機関への提供
1473,大幸薬品株式会社,2009/03/18,4574,東証２部,野村證券,1403200,3,"1,950円 - 2,000円",2000,2009/03/02 - 2009/03/06,+6.00,一般用医薬品及び感染管理製品の製造販売
1474,株式会社ＪＣＬバイオアッセイ,2009/03/17,2190,ヘラクレス,野村證券,1610000,3,600円 - 630円,600,2009/02/27 - 2009/03/05,+5.00,1.製薬会社からの受託に基づく非臨床試験及び臨床試験における生体試料中薬物濃度測定。2.製薬会社からの受託に基づく製剤及び原薬の安定性試験。
1475,株式会社小田原機器,2009/03/16,7314,ＪＱ,野村證券,575000,12,"1,800円 - 2,000円",1800,2009/02/26 - 2009/03/04,-6.66,路線バス用運賃箱関連をはじめとした製品の開発、製造、販売、メンテナンスサービス
1476,株式会社ユビキタスエナジー,2009/03/13,3150,ＪＱ,みずほインベスターズ,299000,3,800円 - 950円,950,2009/02/25 - 2009/03/03,+110.52,エネルギーコスト削減効果を有する商品サービスや環境負荷削減効果を有する商品サービスの販売
1477,大研医器株式会社,2009/03/12,7775,東証２部,野村證券,1265000,3,"1,100円 - 1,150円",1150,2009/02/23 - 2009/02/27,0,医療機器の研究開発及び製造販売
1478,日本メディカルネットコミュニケーションズ株式会社,2010/12/21,3645,マザーズ,大和証券キャピタル・マーケッツ,1380000,5,740円 - 840円,840,2010/12/03 - 2010/12/09,+108.33,ポータルサイト運営及びSEM・HP制作サービス提供等
1479,株式会社テラプローブ,2010/12/16,6627,マザーズ,野村證券,3680000,3,"3,000円 - 3,350円",3000,2010/11/30 - 2010/12/06,-7.50,半導体のウエハテスト、ファイナルテスト及びテストに関する開発受託
1480,大塚ホールディングス株式会社,2010/12/15,4578,東証１部,野村證券,37800000,3,"2,000円 - 2,400円",2100,2010/11/26 - 2010/12/03,+3.33,株式の保有を通じて、医療関連事業、ニュートラシューティカルズ関連事業を中心とする事業を営むグループ会社の経営計画及び管理等を行う持株会社 
1481,株式会社ポーラ・オルビスホールディングス ,2010/12/10,4927,東証１部,野村證券,20200000,12,"1,600円 - 1,800円",1800,2010/11/24 - 2010/11/30,-5.94,化粧品事業、ファッション事業、医薬品事業、不動産事業等を行うグループ会社の経営管理及びこれに付帯する業務
1482,1stホールディングス株式会社,2010/12/01,3644,JQS,大和証券キャピタル・マーケッツ,10000000,2,630円 - 700円,630,2010/11/15 - 2010/11/19,-9.52,法人向け帳票システム・集計レポーティング分野のソフトウェア製品の開発、販売及び保守サービスの提供
1483,イー・ガーディアン株式会社,2010/12/01,6050,マザーズ,野村證券,414000,9,"1,200円 - 1,300円",1300,2010/11/12 - 2010/11/18,+130.76,投稿監視業務、カスタマーサポート業務、派遣業務及びオンラインゲームサポート業務等
1484,株式会社トランザクション,2010/10/12,7818,JQS,野村證券,402500,8,"1,300円 - 1,700円",1400,2010/09/22 - 2010/09/29,-7.50,一般雑貨、エコ雑貨、ヘルスケア雑貨等の企画、製造、販売
1485,株式会社フーマイスターエレクトロニクス,2010/09/15,3165,ＪＱ,野村證券,609500,9,"1,000円 - 1,300円",1000,2010/08/30 - 2010/09/03,-3.00,半導体、電子部品及び電子材料の輸出入販売
1486,株式会社ＦＰＧ,2010/09/07,7148,ＪＱ,野村證券,259900,9,"3,300円 - 3,950円",3300,2010/08/19 - 2010/08/25,0,オペレーティング・リース事業に関するアレンジメント業務
1487,アイ・ケイ・ケイ株式会社,2010/07/23,2198,ＪＱ,野村證券,862500,10,"1,220円 - 1,320円",1320,2010/07/05 - 2010/07/09,-15.75,(1)婚礼事業：ゲストハウス・ウェディング形式の挙式・披露宴に関する企画・運営等のサービスの提供(2)その他事業：葬儀に関する企画・運営等のサービスの提供
